"DateAndTime","OS_Hall121 (Bloomberg-1 West-Hall 121) Occupancy","",
"2016-09-05 16:36:10","0","",
"2016-09-05 16:46:38","0","",
"2016-09-05 16:57:06","0","",
"2016-09-05 17:07:34","0","",
"2016-09-05 17:18:02","0","",
"2016-09-05 17:28:30","0","",
"2016-09-05 17:38:59","0","",
"2016-09-05 17:49:28","0","",
"2016-09-05 17:59:56","0","",
"2016-09-05 18:10:24","0","",
"2016-09-05 18:20:52","0","",
"2016-09-05 18:31:21","0","",
"2016-09-05 18:41:49","0","",
"2016-09-05 18:52:17","0","",
"2016-09-05 19:02:45","0","",
"2016-09-05 19:13:14","0","",
"2016-09-05 19:23:42","0","",
"2016-09-05 19:34:11","0","",
"2016-09-05 19:44:39","0","",
"2016-09-05 19:55:08","0","",
"2016-09-05 20:05:36","0","",
"2016-09-05 20:16:04","0","",
"2016-09-05 20:26:33","0","",
"2016-09-05 20:37:01","0","",
"2016-09-05 20:47:30","0","",
"2016-09-05 20:57:58","0","",
"2016-09-05 21:08:26","0","",
"2016-09-05 21:18:54","0","",
"2016-09-05 21:20:09","1","",
"2016-09-05 21:22:03","0","",
"2016-09-05 21:32:32","0","",
"2016-09-05 21:43:01","0","",
"2016-09-05 21:53:30","0","",
"2016-09-05 22:03:58","0","",
"2016-09-05 22:14:26","0","",
"2016-09-05 22:24:55","0","",
"2016-09-05 22:35:23","0","",
"2016-09-05 22:45:52","0","",
"2016-09-05 22:56:20","0","",
"2016-09-05 23:06:48","0","",
"2016-09-05 23:17:17","0","",
"2016-09-05 23:27:45","0","",
"2016-09-05 23:38:13","0","",
"2016-09-05 23:48:41","0","",
"2016-09-05 23:59:10","0","",
"2016-09-06 00:09:38","0","",
"2016-09-06 00:20:06","0","",
"2016-09-06 00:30:34","0","",
"2016-09-06 00:41:03","0","",
"2016-09-06 00:51:31","0","",
"2016-09-06 01:01:59","0","",
"2016-09-06 01:12:27","0","",
"2016-09-06 01:22:55","0","",
"2016-09-06 01:33:24","0","",
"2016-09-06 01:43:52","0","",
"2016-09-06 01:54:20","0","",
"2016-09-06 02:04:48","0","",
"2016-09-06 02:15:16","0","",
"2016-09-06 02:25:44","0","",
"2016-09-06 02:36:13","0","",
"2016-09-06 02:46:41","0","",
"2016-09-06 02:57:09","0","",
"2016-09-06 03:07:38","0","",
"2016-09-06 03:18:07","0","",
"2016-09-06 03:28:36","0","",
"2016-09-06 03:39:05","0","",
"2016-09-06 03:49:33","0","",
"2016-09-06 04:00:02","0","",
"2016-09-06 04:10:30","0","",
"2016-09-06 04:20:59","0","",
"2016-09-06 04:31:27","0","",
"2016-09-06 04:41:55","0","",
"2016-09-06 04:52:24","0","",
"2016-09-06 05:02:52","0","",
"2016-09-06 05:13:21","0","",
"2016-09-06 05:23:50","0","",
"2016-09-06 05:34:19","0","",
"2016-09-06 05:44:48","0","",
"2016-09-06 05:55:17","0","",
"2016-09-06 06:05:45","0","",
"2016-09-06 06:16:14","0","",
"2016-09-06 06:26:43","0","",
"2016-09-06 06:37:12","0","",
"2016-09-06 06:47:41","0","",
"2016-09-06 06:58:10","0","",
"2016-09-06 07:08:38","0","",
"2016-09-06 07:19:07","0","",
"2016-09-06 07:29:36","0","",
"2016-09-06 07:40:05","0","",
"2016-09-06 07:50:33","0","",
"2016-09-06 08:01:02","0","",
"2016-09-06 08:11:30","0","",
"2016-09-06 08:21:59","0","",
"2016-09-06 08:32:27","0","",
"2016-09-06 08:42:56","0","",
"2016-09-06 08:53:24","0","",
"2016-09-06 09:03:52","0","",
"2016-09-06 09:14:21","0","",
"2016-09-06 09:24:50","0","",
"2016-09-06 09:35:18","0","",
"2016-09-06 09:45:47","0","",
"2016-09-06 09:56:16","0","",
"2016-09-06 10:06:43","0","",
"2016-09-06 10:17:12","0","",
"2016-09-06 10:27:40","0","",
"2016-09-06 10:38:09","0","",
"2016-09-06 10:48:38","0","",
"2016-09-06 10:59:07","0","",
"2016-09-06 11:09:35","0","",
"2016-09-06 11:20:04","0","",
"2016-09-06 11:30:33","0","",
"2016-09-06 11:41:02","0","",
"2016-09-06 11:51:30","0","",
"2016-09-06 12:01:59","0","",
"2016-09-06 12:12:27","0","",
"2016-09-06 12:22:56","0","",
"2016-09-06 12:33:24","0","",
"2016-09-06 12:43:53","0","",
"2016-09-06 12:54:21","0","",
"2016-09-06 13:04:49","0","",
"2016-09-06 13:15:17","0","",
"2016-09-06 13:25:45","0","",
"2016-09-06 13:36:14","0","",
"2016-09-06 13:46:41","0","",
"2016-09-06 13:57:10","0","",
"2016-09-06 14:07:39","0","",
"2016-09-06 14:18:07","0","",
"2016-09-06 14:28:36","0","",
"2016-09-06 14:39:04","0","",
"2016-09-06 14:49:32","0","",
"2016-09-06 15:00:00","0","",
"2016-09-06 15:10:29","0","",
"2016-09-06 15:20:58","0","",
"2016-09-06 15:31:28","0","",
"2016-09-06 15:41:56","0","",
"2016-09-06 15:52:24","0","",
"2016-09-06 16:02:53","0","",
"2016-09-06 16:13:21","0","",
"2016-09-06 16:23:49","0","",
"2016-09-06 16:34:18","0","",
"2016-09-06 16:44:47","0","",
"2016-09-06 16:55:15","0","",
"2016-09-06 17:05:44","0","",
"2016-09-06 17:16:13","0","",
"2016-09-06 17:26:42","0","",
"2016-09-06 17:37:10","0","",
"2016-09-06 17:47:38","0","",
"2016-09-06 17:58:06","0","",
"2016-09-06 18:08:34","0","",
"2016-09-06 18:19:02","0","",
"2016-09-06 18:29:30","0","",
"2016-09-06 18:39:59","0","",
"2016-09-06 18:50:27","0","",
"2016-09-06 19:00:55","0","",
"2016-09-06 19:11:23","0","",
"2016-09-06 19:21:51","0","",
"2016-09-06 19:32:20","0","",
"2016-09-06 19:42:48","0","",
"2016-09-06 19:53:16","0","",
"2016-09-06 20:03:45","0","",
"2016-09-06 20:14:14","0","",
"2016-09-06 20:24:42","0","",
"2016-09-06 20:35:10","0","",
"2016-09-06 20:45:38","0","",
"2016-09-06 20:56:07","0","",
"2016-09-06 21:06:35","0","",
"2016-09-06 21:17:03","0","",
"2016-09-06 21:27:32","0","",
"2016-09-06 21:38:00","0","",
"2016-09-06 21:48:29","0","",
"2016-09-06 21:58:57","0","",
"2016-09-06 22:09:25","0","",
"2016-09-06 22:19:54","0","",
"2016-09-06 22:30:22","0","",
"2016-09-06 22:40:50","0","",
"2016-09-06 22:51:19","0","",
"2016-09-06 23:01:48","0","",
"2016-09-06 23:12:16","0","",
"2016-09-06 23:22:45","0","",
"2016-09-06 23:33:14","0","",
"2016-09-06 23:43:42","0","",
"2016-09-06 23:54:11","0","",
"2016-09-07 00:04:39","0","",
"2016-09-07 00:15:08","0","",
"2016-09-07 00:25:36","0","",
"2016-09-07 00:36:05","0","",
"2016-09-07 00:46:33","0","",
"2016-09-07 00:57:02","0","",
"2016-09-07 01:07:31","0","",
"2016-09-07 01:18:00","0","",
"2016-09-07 01:28:29","0","",
"2016-09-07 01:38:57","0","",
"2016-09-07 01:49:26","0","",
"2016-09-07 01:59:55","0","",
"2016-09-07 02:10:23","0","",
"2016-09-07 02:20:52","0","",
"2016-09-07 02:31:21","0","",
"2016-09-07 02:41:50","0","",
"2016-09-07 02:52:19","0","",
"2016-09-07 03:02:48","0","",
"2016-09-07 03:13:17","0","",
"2016-09-07 03:23:46","0","",
"2016-09-07 03:34:15","0","",
"2016-09-07 03:44:44","0","",
"2016-09-07 03:55:13","0","",
"2016-09-07 04:05:42","0","",
"2016-09-07 04:16:11","0","",
"2016-09-07 04:26:41","0","",
"2016-09-07 04:37:10","0","",
"2016-09-07 04:47:39","0","",
"2016-09-07 04:58:08","0","",
"2016-09-07 05:08:37","0","",
"2016-09-07 05:19:06","0","",
"2016-09-07 05:29:35","0","",
"2016-09-07 05:40:04","0","",
"2016-09-07 05:50:33","0","",
"2016-09-07 06:01:02","0","",
"2016-09-07 06:11:30","0","",
"2016-09-07 06:21:59","0","",
"2016-09-07 06:32:28","0","",
"2016-09-07 06:42:57","0","",
"2016-09-07 06:53:26","0","",
"2016-09-07 07:03:55","0","",
"2016-09-07 07:14:24","0","",
"2016-09-07 07:24:52","0","",
"2016-09-07 07:35:21","0","",
"2016-09-07 07:45:51","0","",
"2016-09-07 07:56:19","0","",
"2016-09-07 08:06:49","0","",
"2016-09-07 08:17:19","0","",
"2016-09-07 08:27:49","0","",
"2016-09-07 08:38:18","0","",
"2016-09-07 08:48:47","0","",
"2016-09-07 08:59:16","0","",
"2016-09-07 09:09:45","0","",
"2016-09-07 09:20:13","0","",
"2016-09-07 09:30:42","0","",
"2016-09-07 09:41:11","0","",
"2016-09-07 09:51:39","0","",
"2016-09-07 10:02:07","0","",
"2016-09-07 10:12:36","0","",
"2016-09-07 10:23:05","0","",
"2016-09-07 10:33:33","0","",
"2016-09-07 10:44:02","0","",
"2016-09-07 10:54:31","0","",
"2016-09-07 11:05:00","0","",
"2016-09-07 11:08:35","1","",
"2016-09-07 11:10:29","0","",
"2016-09-07 11:20:58","0","",
"2016-09-07 11:31:26","0","",
"2016-09-07 11:33:43","1","",
"2016-09-07 11:34:47","1","",
"2016-09-07 11:36:41","0","",
"2016-09-07 11:47:10","0","",
"2016-09-07 11:57:39","0","",
"2016-09-07 12:08:07","0","",
"2016-09-07 12:18:36","0","",
"2016-09-07 12:29:05","0","",
"2016-09-07 12:39:34","0","",
"2016-09-07 12:50:03","0","",
"2016-09-07 13:00:32","0","",
"2016-09-07 13:11:01","0","",
"2016-09-07 13:21:30","0","",
"2016-09-07 13:31:59","0","",
"2016-09-07 13:42:27","0","",
"2016-09-07 13:52:56","0","",
"2016-09-07 14:03:25","0","",
"2016-09-07 14:13:54","0","",
"2016-09-07 14:24:22","0","",
"2016-09-07 14:34:51","0","",
"2016-09-07 14:45:20","0","",
"2016-09-07 14:55:49","0","",
"2016-09-07 15:06:17","0","",
"2016-09-07 15:16:46","0","",
"2016-09-07 15:27:14","0","",
"2016-09-07 15:37:43","0","",
"2016-09-07 15:48:12","0","",
"2016-09-07 15:58:41","0","",
"2016-09-07 16:09:09","0","",
"2016-09-07 16:19:38","0","",
"2016-09-07 16:30:07","0","",
"2016-09-07 16:40:35","0","",
"2016-09-07 16:51:04","0","",
"2016-09-07 17:01:32","0","",
"2016-09-07 17:12:01","0","",
"2016-09-07 17:22:30","0","",
"2016-09-07 17:32:58","0","",
"2016-09-07 17:43:27","0","",
"2016-09-07 17:53:56","0","",
"2016-09-07 18:04:24","0","",
"2016-09-07 18:14:53","0","",
"2016-09-07 18:25:22","0","",
"2016-09-07 18:35:51","0","",
"2016-09-07 18:46:19","0","",
"2016-09-07 18:56:48","0","",
"2016-09-07 19:07:18","0","",
"2016-09-07 19:17:46","0","",
"2016-09-07 19:28:15","0","",
"2016-09-07 19:38:44","0","",
"2016-09-07 19:49:13","0","",
"2016-09-07 19:59:42","0","",
"2016-09-07 20:10:10","0","",
"2016-09-07 20:20:39","0","",
"2016-09-07 20:31:08","0","",
"2016-09-07 20:41:37","0","",
"2016-09-07 20:52:06","0","",
"2016-09-07 21:02:34","0","",
"2016-09-07 21:13:03","0","",
"2016-09-07 21:23:32","0","",
"2016-09-07 21:34:02","0","",
"2016-09-07 21:44:30","0","",
"2016-09-07 21:54:59","0","",
"2016-09-07 22:05:27","0","",
"2016-09-07 22:15:56","0","",
"2016-09-07 22:26:25","0","",
"2016-09-07 22:36:54","0","",
"2016-09-07 22:47:23","0","",
"2016-09-07 22:57:51","0","",
"2016-09-07 23:08:21","0","",
"2016-09-07 23:18:50","0","",
"2016-09-07 23:29:19","0","",
"2016-09-07 23:39:47","0","",
"2016-09-07 23:50:16","0","",
"2016-09-08 00:00:44","0","",
"2016-09-08 00:11:12","0","",
"2016-09-08 00:21:41","0","",
"2016-09-08 00:32:10","0","",
"2016-09-08 00:42:38","0","",
"2016-09-08 00:53:07","0","",
"2016-09-08 01:03:35","0","",
"2016-09-08 01:14:04","0","",
"2016-09-08 01:24:33","0","",
"2016-09-08 01:35:02","0","",
"2016-09-08 01:45:31","0","",
"2016-09-08 01:56:00","0","",
"2016-09-08 02:06:29","0","",
"2016-09-08 02:16:58","0","",
"2016-09-08 02:27:26","0","",
"2016-09-08 02:37:55","0","",
"2016-09-08 02:48:24","0","",
"2016-09-08 02:58:53","0","",
"2016-09-08 03:09:21","0","",
"2016-09-08 03:19:50","0","",
"2016-09-08 03:30:18","0","",
"2016-09-08 03:40:47","0","",
"2016-09-08 03:51:15","0","",
"2016-09-08 04:01:45","0","",
"2016-09-08 04:12:13","0","",
"2016-09-08 04:22:42","0","",
"2016-09-08 04:33:10","0","",
"2016-09-08 04:43:39","0","",
"2016-09-08 04:54:08","0","",
"2016-09-08 05:04:37","0","",
"2016-09-08 05:15:06","0","",
"2016-09-08 05:25:35","0","",
"2016-09-08 05:36:04","0","",
"2016-09-08 05:46:32","0","",
"2016-09-08 05:57:01","0","",
"2016-09-08 06:07:29","0","",
"2016-09-08 06:17:58","0","",
"2016-09-08 06:28:27","0","",
"2016-09-08 06:38:55","0","",
"2016-09-08 06:49:24","0","",
"2016-09-08 06:59:53","0","",
"2016-09-08 07:10:22","0","",
"2016-09-08 07:20:51","0","",
"2016-09-08 07:31:20","0","",
"2016-09-08 07:41:49","0","",
"2016-09-08 07:52:18","0","",
"2016-09-08 08:02:47","0","",
"2016-09-08 08:13:16","0","",
"2016-09-08 08:23:45","0","",
"2016-09-08 08:34:14","0","",
"2016-09-08 08:44:43","0","",
"2016-09-08 08:55:12","0","",
"2016-09-08 09:05:42","0","",
"2016-09-08 09:16:11","0","",
"2016-09-08 09:26:40","0","",
"2016-09-08 09:37:08","0","",
"2016-09-08 09:47:37","0","",
"2016-09-08 09:58:05","0","",
"2016-09-08 10:08:35","0","",
"2016-09-08 10:19:03","0","",
"2016-09-08 10:29:32","0","",
"2016-09-08 10:40:01","0","",
"2016-09-08 10:50:29","0","",
"2016-09-08 11:00:58","0","",
"2016-09-08 11:11:27","0","",
"2016-09-08 11:21:56","0","",
"2016-09-08 11:32:25","0","",
"2016-09-08 11:42:55","0","",
"2016-09-08 11:53:24","0","",
"2016-09-08 12:03:53","0","",
"2016-09-08 12:14:22","0","",
"2016-09-08 12:24:51","0","",
"2016-09-08 12:35:20","0","",
"2016-09-08 12:40:27","1","",
"2016-09-08 12:42:22","0","",
"2016-09-08 12:42:46","1","",
"2016-09-08 12:43:59","1","",
"2016-09-08 12:44:58","1","",
"2016-09-08 12:46:53","0","",
"2016-09-08 12:54:53","1","",
"2016-09-08 12:56:47","0","",
"2016-09-08 13:07:16","0","",
"2016-09-08 13:07:34","1","",
"2016-09-08 13:09:28","0","",
"2016-09-08 13:11:53","1","",
"2016-09-08 13:13:48","0","",
"2016-09-08 13:24:17","0","",
"2016-09-08 13:45:15","0","",
"2016-09-08 13:55:44","0","",
"2016-09-08 14:06:13","0","",
"2016-09-08 14:16:42","0","",
"2016-09-08 14:27:10","0","",
"2016-09-08 14:37:39","0","",
"2016-09-08 14:48:08","0","",
"2016-09-08 14:58:38","0","",
"2016-09-08 15:09:07","0","",
"2016-09-08 15:19:36","0","",
"2016-09-08 15:30:06","0","",
"2016-09-08 15:40:35","0","",
"2016-09-08 15:51:04","0","",
"2016-09-08 16:01:32","0","",
"2016-09-08 16:12:01","0","",
"2016-09-08 16:22:31","0","",
"2016-09-08 16:33:00","0","",
"2016-09-08 16:43:30","0","",
"2016-09-08 16:53:59","0","",
"2016-09-08 17:04:28","0","",
"2016-09-08 17:14:57","0","",
"2016-09-08 17:25:26","0","",
"2016-09-08 17:35:55","0","",
"2016-09-08 17:46:24","0","",
"2016-09-08 17:56:53","0","",
"2016-09-08 18:07:22","0","",
"2016-09-08 18:17:51","0","",
"2016-09-08 18:28:20","0","",
"2016-09-08 18:38:50","0","",
"2016-09-08 18:49:19","0","",
"2016-09-08 18:59:48","0","",
"2016-09-08 19:10:16","0","",
"2016-09-08 19:20:45","0","",
"2016-09-08 19:31:14","0","",
"2016-09-08 19:41:43","0","",
"2016-09-08 19:52:13","0","",
"2016-09-08 20:02:41","0","",
"2016-09-08 20:13:11","0","",
"2016-09-08 20:23:40","0","",
"2016-09-08 20:34:09","0","",
"2016-09-08 20:44:39","0","",
"2016-09-08 20:55:08","0","",
"2016-09-08 21:05:37","0","",
"2016-09-08 21:16:06","0","",
"2016-09-08 21:26:35","0","",
"2016-09-08 21:37:04","0","",
"2016-09-08 21:47:34","0","",
"2016-09-08 21:58:02","0","",
"2016-09-08 22:08:31","0","",
"2016-09-08 22:19:00","0","",
"2016-09-08 22:29:29","0","",
"2016-09-08 22:39:58","0","",
"2016-09-08 22:50:27","0","",
"2016-09-08 23:00:57","0","",
"2016-09-08 23:11:26","0","",
"2016-09-08 23:21:55","0","",
"2016-09-08 23:32:24","0","",
"2016-09-08 23:42:53","0","",
"2016-09-09 00:03:50","0","",
"2016-09-09 00:14:19","0","",
"2016-09-09 00:24:48","0","",
"2016-09-09 00:35:17","0","",
"2016-09-09 00:45:45","0","",
"2016-09-09 00:56:15","0","",
"2016-09-09 01:06:43","0","",
"2016-09-09 01:17:12","0","",
"2016-09-09 01:27:41","0","",
"2016-09-09 01:38:10","0","",
"2016-09-09 01:48:39","0","",
"2016-09-09 01:59:08","0","",
"2016-09-09 02:09:36","0","",
"2016-09-09 02:20:05","0","",
"2016-09-09 02:30:34","0","",
"2016-09-09 02:41:04","0","",
"2016-09-09 02:51:32","0","",
"2016-09-09 03:02:01","0","",
"2016-09-09 03:12:29","0","",
"2016-09-09 03:22:58","0","",
"2016-09-09 03:33:27","0","",
"2016-09-09 03:43:56","0","",
"2016-09-09 03:54:24","0","",
"2016-09-09 04:04:53","0","",
"2016-09-09 04:15:21","0","",
"2016-09-09 04:25:51","0","",
"2016-09-09 04:36:20","0","",
"2016-09-09 04:46:49","0","",
"2016-09-09 04:57:18","0","",
"2016-09-09 05:07:47","0","",
"2016-09-09 05:18:16","0","",
"2016-09-09 05:28:45","0","",
"2016-09-09 05:39:15","0","",
"2016-09-09 05:49:44","0","",
"2016-09-09 06:00:13","0","",
"2016-09-09 06:10:43","0","",
"2016-09-09 06:21:12","0","",
"2016-09-09 06:31:41","0","",
"2016-09-09 06:42:11","0","",
"2016-09-09 06:52:41","0","",
"2016-09-09 07:03:09","0","",
"2016-09-09 07:13:38","0","",
"2016-09-09 07:24:08","0","",
"2016-09-09 07:34:36","0","",
"2016-09-09 07:45:06","0","",
"2016-09-09 07:55:35","0","",
"2016-09-09 08:06:03","0","",
"2016-09-09 08:16:33","0","",
"2016-09-09 08:27:02","0","",
"2016-09-09 08:37:31","0","",
"2016-09-09 08:47:59","0","",
"2016-09-09 08:58:29","0","",
"2016-09-09 09:08:58","0","",
"2016-09-09 09:19:27","0","",
"2016-09-09 09:29:56","0","",
"2016-09-09 09:40:25","0","",
"2016-09-09 09:50:55","0","",
"2016-09-09 10:01:25","0","",
"2016-09-09 10:11:54","0","",
"2016-09-09 10:22:24","0","",
"2016-09-09 10:32:53","0","",
"2016-09-09 10:43:22","0","",
"2016-09-09 10:53:52","0","",
"2016-09-09 11:04:21","0","",
"2016-09-09 11:14:50","0","",
"2016-09-09 11:25:19","0","",
"2016-09-09 11:35:48","0","",
"2016-09-09 11:46:17","0","",
"2016-09-09 11:56:47","0","",
"2016-09-09 12:07:17","0","",
"2016-09-09 12:17:46","0","",
"2016-09-09 12:28:15","0","",
"2016-09-09 12:38:44","0","",
"2016-09-09 12:49:13","0","",
"2016-09-09 12:59:42","0","",
"2016-09-09 13:10:11","0","",
"2016-09-09 13:20:41","0","",
"2016-09-09 13:31:10","0","",
"2016-09-09 13:41:39","0","",
"2016-09-09 13:52:08","0","",
"2016-09-09 14:02:37","0","",
"2016-09-09 14:13:06","0","",
"2016-09-09 14:23:36","0","",
"2016-09-09 14:34:05","0","",
"2016-09-09 14:44:33","0","",
"2016-09-09 14:55:02","0","",
"2016-09-09 15:05:31","0","",
"2016-09-09 15:16:00","0","",
"2016-09-09 15:26:29","0","",
"2016-09-09 15:36:58","0","",
"2016-09-09 15:47:27","0","",
"2016-09-09 15:57:56","0","",
"2016-09-09 16:08:25","0","",
"2016-09-09 16:18:54","0","",
"2016-09-09 16:29:23","0","",
"2016-09-09 16:39:53","0","",
"2016-09-09 16:50:22","0","",
"2016-09-09 17:00:51","0","",
"2016-09-09 17:11:20","0","",
"2016-09-09 17:21:48","0","",
"2016-09-09 17:32:17","0","",
"2016-09-09 17:42:46","0","",
"2016-09-09 17:53:15","0","",
"2016-09-09 18:03:44","0","",
"2016-09-09 18:14:12","0","",
"2016-09-09 18:24:41","0","",
"2016-09-09 18:35:10","0","",
"2016-09-09 18:45:39","0","",
"2016-09-09 18:56:09","0","",
"2016-09-09 19:06:38","0","",
"2016-09-09 19:17:07","0","",
"2016-09-09 19:27:37","0","",
"2016-09-09 19:38:06","0","",
"2016-09-09 19:48:35","0","",
"2016-09-09 19:59:04","0","",
"2016-09-09 20:09:34","0","",
"2016-09-09 20:20:03","0","",
"2016-09-09 20:30:32","0","",
"2016-09-09 20:41:01","0","",
"2016-09-09 20:51:31","0","",
"2016-09-09 21:02:00","0","",
"2016-09-09 21:12:29","0","",
"2016-09-09 21:22:58","0","",
"2016-09-09 21:33:26","0","",
"2016-09-09 21:43:55","0","",
"2016-09-09 21:54:24","0","",
"2016-09-09 22:04:53","0","",
"2016-09-09 22:15:22","0","",
"2016-09-09 22:25:51","0","",
"2016-09-09 22:36:20","0","",
"2016-09-09 22:46:49","0","",
"2016-09-09 22:57:18","0","",
"2016-09-09 23:07:47","0","",
"2016-09-09 23:18:16","0","",
"2016-09-09 23:28:45","0","",
"2016-09-09 23:39:14","0","",
"2016-09-09 23:49:43","0","",
"2016-09-10 00:00:12","0","",
"2016-09-10 00:10:41","0","",
"2016-09-10 00:21:11","0","",
"2016-09-10 00:31:40","0","",
"2016-09-10 00:42:09","0","",
"2016-09-10 00:52:38","0","",
"2016-09-10 01:03:07","0","",
"2016-09-10 01:13:36","0","",
"2016-09-10 01:24:05","0","",
"2016-09-10 01:34:34","0","",
"2016-09-10 01:45:03","0","",
"2016-09-10 01:55:32","0","",
"2016-09-10 02:06:01","0","",
"2016-09-10 02:16:30","0","",
"2016-09-10 02:26:59","0","",
"2016-09-10 02:37:28","0","",
"2016-09-10 02:47:58","0","",
"2016-09-10 02:58:27","0","",
"2016-09-10 03:08:56","0","",
"2016-09-10 03:19:25","0","",
"2016-09-10 03:29:55","0","",
"2016-09-10 03:40:24","0","",
"2016-09-10 03:50:54","0","",
"2016-09-10 04:01:23","0","",
"2016-09-10 04:11:52","0","",
"2016-09-10 04:22:22","0","",
"2016-09-10 04:32:52","0","",
"2016-09-10 04:43:21","0","",
"2016-09-10 04:53:50","0","",
"2016-09-10 05:04:20","0","",
"2016-09-10 05:14:49","0","",
"2016-09-10 05:25:19","0","",
"2016-09-10 05:35:48","0","",
"2016-09-10 05:46:17","0","",
"2016-09-10 05:56:47","0","",
"2016-09-10 06:07:16","0","",
"2016-09-10 06:17:45","0","",
"2016-09-10 06:28:14","0","",
"2016-09-10 06:38:44","0","",
"2016-09-10 06:49:14","0","",
"2016-09-10 06:59:43","0","",
"2016-09-10 07:10:13","0","",
"2016-09-10 07:20:43","0","",
"2016-09-10 07:31:13","0","",
"2016-09-10 07:41:42","0","",
"2016-09-10 07:52:12","0","",
"2016-09-10 08:02:42","0","",
"2016-09-10 08:13:12","0","",
"2016-09-10 08:23:42","0","",
"2016-09-10 08:34:12","0","",
"2016-09-10 08:44:42","0","",
"2016-09-10 08:55:11","0","",
"2016-09-10 09:05:41","0","",
"2016-09-10 09:16:11","0","",
"2016-09-10 09:26:40","0","",
"2016-09-10 09:37:09","0","",
"2016-09-10 09:47:38","0","",
"2016-09-10 09:58:08","0","",
"2016-09-10 10:08:37","0","",
"2016-09-10 10:19:06","0","",
"2016-09-10 10:29:35","0","",
"2016-09-10 10:40:04","0","",
"2016-09-10 10:50:33","0","",
"2016-09-10 11:01:02","0","",
"2016-09-10 11:11:32","0","",
"2016-09-10 11:21:05","1","",
"2016-09-10 11:22:59","0","",
"2016-09-10 11:24:20","1","",
"2016-09-10 11:25:18","1","",
"2016-09-10 11:26:15","1","",
"2016-09-10 11:27:30","1","",
"2016-09-10 11:29:02","1","",
"2016-09-10 11:30:27","1","",
"2016-09-10 11:31:34","1","",
"2016-09-10 11:32:34","1","",
"2016-09-10 11:33:31","1","",
"2016-09-10 11:34:36","1","",
"2016-09-10 11:35:38","1","",
"2016-09-10 11:37:23","1","",
"2016-09-10 11:38:37","1","",
"2016-09-10 11:40:17","1","",
"2016-09-10 11:41:18","1","",
"2016-09-10 11:42:22","1","",
"2016-09-10 11:43:44","1","",
"2016-09-10 11:45:24","1","",
"2016-09-10 11:46:32","1","",
"2016-09-10 11:48:27","0","",
"2016-09-10 11:58:57","0","",
"2016-09-10 12:09:26","0","",
"2016-09-10 12:19:55","0","",
"2016-09-10 12:30:25","0","",
"2016-09-10 12:35:17","1","",
"2016-09-10 12:37:11","0","",
"2016-09-10 12:37:36","1","",
"2016-09-10 12:38:36","1","",
"2016-09-10 12:39:43","1","",
"2016-09-10 12:41:37","0","",
"2016-09-10 12:41:50","1","",
"2016-09-10 12:42:55","1","",
"2016-09-10 12:44:50","0","",
"2016-09-10 12:45:27","1","",
"2016-09-10 12:46:24","1","",
"2016-09-10 12:48:19","0","",
"2016-09-10 12:48:36","1","",
"2016-09-10 12:49:42","1","",
"2016-09-10 12:50:40","1","",
"2016-09-10 12:52:34","0","",
"2016-09-10 12:52:39","1","",
"2016-09-10 12:53:47","1","",
"2016-09-10 12:54:54","1","",
"2016-09-10 12:55:51","1","",
"2016-09-10 12:56:49","1","",
"2016-09-10 12:57:49","1","",
"2016-09-10 12:59:10","1","",
"2016-09-10 13:00:07","1","",
"2016-09-10 13:01:33","1","",
"2016-09-10 13:02:45","1","",
"2016-09-10 13:03:48","1","",
"2016-09-10 13:04:53","1","",
"2016-09-10 13:06:17","1","",
"2016-09-10 13:08:11","0","",
"2016-09-10 13:09:57","1","",
"2016-09-10 13:11:33","1","",
"2016-09-10 13:13:28","0","",
"2016-09-10 13:16:07","1","",
"2016-09-10 13:17:45","1","",
"2016-09-10 13:18:42","1","",
"2016-09-10 13:20:23","1","",
"2016-09-10 13:22:04","1","",
"2016-09-10 13:23:59","0","",
"2016-09-10 13:27:08","1","",
"2016-09-10 13:28:09","1","",
"2016-09-10 13:29:09","1","",
"2016-09-10 13:30:10","1","",
"2016-09-10 13:32:05","0","",
"2016-09-10 13:32:38","1","",
"2016-09-10 13:34:33","0","",
"2016-09-10 13:35:55","1","",
"2016-09-10 13:37:50","0","",
"2016-09-10 13:41:42","1","",
"2016-09-10 13:42:44","1","",
"2016-09-10 13:43:54","1","",
"2016-09-10 13:45:49","0","",
"2016-09-10 13:47:48","1","",
"2016-09-10 13:49:43","0","",
"2016-09-10 13:49:58","1","",
"2016-09-10 13:50:59","1","",
"2016-09-10 13:52:03","1","",
"2016-09-10 13:53:11","1","",
"2016-09-10 13:55:05","0","",
"2016-09-10 13:55:07","1","",
"2016-09-10 13:56:12","1","",
"2016-09-10 13:57:09","1","",
"2016-09-10 13:59:04","0","",
"2016-09-10 13:59:12","1","",
"2016-09-10 14:00:15","1","",
"2016-09-10 14:02:10","0","",
"2016-09-10 14:02:44","1","",
"2016-09-10 14:04:39","0","",
"2016-09-10 14:04:46","1","",
"2016-09-10 14:06:09","1","",
"2016-09-10 14:07:50","1","",
"2016-09-10 14:08:47","1","",
"2016-09-10 14:09:45","1","",
"2016-09-10 14:10:43","1","",
"2016-09-10 14:11:41","1","",
"2016-09-10 14:12:38","1","",
"2016-09-10 14:13:42","1","",
"2016-09-10 14:15:05","1","",
"2016-09-10 14:16:57","1","",
