"DateAndTime","OS_Corr272 (Bloomberg-2 East-Corridor 200E) Occupancy","",
"2016-08-29 03:53:05","0","",
"2016-08-29 04:02:30","0","",
"2016-08-29 04:11:55","0","",
"2016-08-29 04:21:20","0","",
"2016-08-29 04:30:45","0","",
"2016-08-29 04:40:11","0","",
"2016-08-29 04:49:36","0","",
"2016-08-29 04:59:02","0","",
"2016-08-29 05:08:27","0","",
"2016-08-29 05:17:52","0","",
"2016-08-29 05:27:17","0","",
"2016-08-29 05:36:42","0","",
"2016-08-29 05:46:07","0","",
"2016-08-29 05:55:32","0","",
"2016-08-29 06:04:57","0","",
"2016-08-29 06:14:22","0","",
"2016-08-29 06:23:46","0","",
"2016-08-29 06:33:12","0","",
"2016-08-29 06:36:56","1","",
"2016-08-29 06:48:04","0","",
"2016-08-29 06:57:30","0","",
"2016-08-29 07:06:55","0","",
"2016-08-29 07:16:20","0","",
"2016-08-29 07:25:45","0","",
"2016-08-29 07:35:11","0","",
"2016-08-29 07:44:36","0","",
"2016-08-29 07:54:01","0","",
"2016-08-29 08:03:25","0","",
"2016-08-29 08:12:50","0","",
"2016-08-29 08:20:13","1","",
"2016-08-29 08:21:55","0","",
"2016-08-29 08:31:20","0","",
"2016-08-29 08:31:47","1","",
"2016-08-29 08:35:14","1","",
"2016-08-29 08:36:06","1","",
"2016-08-29 08:37:48","0","",
"2016-08-29 08:47:13","0","",
"2016-08-29 08:51:54","1","",
"2016-08-29 08:53:28","1","",
"2016-08-29 08:55:11","0","",
"2016-08-29 09:04:36","0","",
"2016-08-29 09:14:00","0","",
"2016-08-29 09:15:13","1","",
"2016-08-29 09:16:18","1","",
"2016-08-29 09:18:00","0","",
"2016-08-29 09:24:27","1","",
"2016-08-29 09:25:19","1","",
"2016-08-29 09:27:01","0","",
"2016-08-29 09:29:40","1","",
"2016-08-29 09:35:26","1","",
"2016-08-29 09:37:09","0","",
"2016-08-29 09:39:47","1","",
"2016-08-29 09:41:30","0","",
"2016-08-29 09:50:55","0","",
"2016-08-29 10:00:20","0","",
"2016-08-29 10:09:46","0","",
"2016-08-29 10:13:51","1","",
"2016-08-29 10:15:34","0","",
"2016-08-29 10:19:22","1","",
"2016-08-29 10:21:05","0","",
"2016-08-29 10:25:07","1","",
"2016-08-29 10:26:50","0","",
"2016-08-29 10:29:56","1","",
"2016-08-29 10:31:02","1","",
"2016-08-29 10:32:44","0","",
"2016-08-29 10:33:01","1","",
"2016-08-29 10:33:53","1","",
"2016-08-29 10:35:07","1","",
"2016-08-29 10:36:49","0","",
"2016-08-29 10:42:23","1","",
"2016-08-29 10:43:15","1","",
"2016-08-29 10:44:17","1","",
"2016-08-29 10:45:13","1","",
"2016-08-29 10:46:30","1","",
"2016-08-29 10:47:29","1","",
"2016-08-29 10:49:12","0","",
"2016-08-29 10:56:47","1","",
"2016-08-29 10:58:16","1","",
"2016-08-29 10:59:59","0","",
"2016-08-29 11:01:15","1","",
"2016-08-29 11:02:08","1","",
"2016-08-29 11:03:25","1","",
"2016-08-29 11:05:08","0","",
"2016-08-29 11:05:37","1","",
"2016-08-29 11:07:20","0","",
"2016-08-29 11:16:46","0","",
"2016-08-29 11:21:57","1","",
"2016-08-29 11:23:40","0","",
"2016-08-29 11:25:16","1","",
"2016-08-29 11:26:59","0","",
"2016-08-29 11:27:12","1","",
"2016-08-29 11:28:55","0","",
"2016-08-29 11:33:16","1","",
"2016-08-29 11:34:18","1","",
"2016-08-29 11:36:01","0","",
"2016-08-29 11:45:27","0","",
