"DateAndTime","OS_Corr266 (Bloomberg-2 East-Corridor 200E) Occupancy","",
"2016-09-25 16:26:35","0","",
"2016-09-25 16:27:45","1","",
"2016-09-25 16:29:26","0","",
"2016-09-25 16:38:44","0","",
"2016-09-25 16:48:02","0","",
"2016-09-25 16:49:12","1","",
"2016-09-25 16:50:53","0","",
"2016-09-25 17:00:11","0","",
"2016-09-25 17:00:39","1","",
"2016-09-25 17:02:20","0","",
"2016-09-25 17:06:20","1","",
"2016-09-25 17:08:01","0","",
"2016-09-25 17:10:06","1","",
"2016-09-25 17:11:47","0","",
"2016-09-25 17:14:01","1","",
"2016-09-25 17:15:42","0","",
"2016-09-25 17:15:47","1","",
"2016-09-25 17:17:28","0","",
"2016-09-25 17:17:31","1","",
"2016-09-25 17:19:12","0","",
"2016-09-25 17:23:22","1","",
"2016-09-25 17:25:04","0","",
"2016-09-25 17:28:58","1","",
"2016-09-25 17:30:39","0","",
"2016-09-25 17:31:24","1","",
"2016-09-25 17:33:06","0","",
"2016-09-25 17:34:21","1","",
"2016-09-25 17:36:02","0","",
"2016-09-25 17:38:02","1","",
"2016-09-25 17:39:26","1","",
"2016-09-25 17:40:23","1","",
"2016-09-25 17:41:24","1","",
"2016-09-25 17:43:05","0","",
"2016-09-25 17:43:42","1","",
"2016-09-25 17:45:24","0","",
"2016-09-25 17:47:00","1","",
"2016-09-25 17:48:41","0","",
"2016-09-25 17:48:43","1","",
"2016-09-25 17:50:24","0","",
"2016-09-25 17:50:57","1","",
"2016-09-25 17:52:38","0","",
"2016-09-25 17:52:54","1","",
"2016-09-25 17:54:20","1","",
"2016-09-25 17:56:02","0","",
"2016-09-25 17:56:54","1","",
"2016-09-25 17:58:36","0","",
"2016-09-25 17:58:47","1","",
"2016-09-25 18:00:28","0","",
"2016-09-25 18:00:49","1","",
"2016-09-25 18:01:49","1","",
"2016-09-25 18:03:30","0","",
"2016-09-25 18:03:49","1","",
"2016-09-25 18:05:31","0","",
"2016-09-25 18:07:01","1","",
"2016-09-25 18:08:43","0","",
"2016-09-25 18:12:36","1","",
"2016-09-25 18:14:18","0","",
"2016-09-25 18:16:31","1","",
"2016-09-25 18:18:12","0","",
"2016-09-25 18:20:24","1","",
"2016-09-25 18:22:06","0","",
"2016-09-25 18:22:54","1","",
"2016-09-25 18:24:36","0","",
"2016-09-25 18:24:56","1","",
"2016-09-25 18:26:38","0","",
"2016-09-25 18:26:42","1","",
"2016-09-25 18:28:24","0","",
"2016-09-25 18:35:48","1","",
"2016-09-25 18:37:30","0","",
"2016-09-25 18:37:39","1","",
"2016-09-25 18:38:45","1","",
"2016-09-25 18:40:27","0","",
"2016-09-25 18:47:48","1","",
"2016-09-25 18:49:30","0","",
"2016-09-25 18:53:47","1","",
"2016-09-25 18:55:29","0","",
"2016-09-25 18:59:20","0","",
"2016-09-25 19:00:56","1","",
"2016-09-25 19:02:38","0","",
"2016-09-25 19:02:50","1","",
"2016-09-25 19:04:32","0","",
"2016-09-25 19:04:33","1","",
"2016-09-25 19:05:46","1","",
"2016-09-25 19:07:28","0","",
"2016-09-25 19:08:39","1","",
"2016-09-25 19:10:11","1","",
"2016-09-25 19:11:53","0","",
"2016-09-25 19:13:05","1","",
"2016-09-25 19:14:46","0","",
"2016-09-25 19:15:21","1","",
"2016-09-25 19:17:02","0","",
"2016-09-25 19:18:51","1","",
"2016-09-25 19:20:27","1","",
"2016-09-25 19:21:18","1","",
"2016-09-25 19:23:00","0","",
"2016-09-25 19:24:31","1","",
