"DateAndTime","OS_Corr257 (Bloomberg-2 East-Corridor 200E) Occupancy","",
"2016-08-29 09:24:46","1","",
"2016-08-29 09:27:01","0","",
"2016-08-29 09:27:46","1","",
"2016-08-29 09:29:22","1","",
"2016-08-29 09:30:30","1","",
"2016-08-29 09:31:37","1","",
"2016-08-29 09:33:32","1","",
"2016-08-29 09:35:01","1","",
"2016-08-29 09:36:24","1","",
"2016-08-29 09:38:38","0","",
"2016-08-29 09:44:29","1","",
"2016-08-29 09:45:59","1","",
"2016-08-29 09:47:07","1","",
"2016-08-29 09:49:22","0","",
"2016-08-29 09:49:36","1","",
"2016-08-29 09:51:16","1","",
"2016-08-29 09:52:37","1","",
"2016-08-29 09:54:24","1","",
"2016-08-29 09:56:39","0","",
"2016-08-29 10:05:38","1","",
"2016-08-29 10:07:52","0","",
"2016-08-29 10:07:56","1","",
"2016-08-29 10:09:03","1","",
"2016-08-29 10:10:11","1","",
"2016-08-29 10:11:18","1","",
"2016-08-29 10:12:25","1","",
"2016-08-29 10:14:40","0","",
"2016-08-29 10:16:46","1","",
"2016-08-29 10:19:01","0","",
"2016-08-29 10:19:50","1","",
"2016-08-29 10:22:05","0","",
"2016-08-29 10:24:48","1","",
"2016-08-29 10:26:00","1","",
"2016-08-29 10:27:12","1","",
"2016-08-29 10:29:27","0","",
"2016-08-29 10:29:40","1","",
"2016-08-29 10:31:11","1","",
"2016-08-29 10:33:26","0","",
"2016-08-29 10:34:51","1","",
"2016-08-29 10:36:20","1","",
"2016-08-29 10:38:35","0","",
"2016-08-29 10:39:17","1","",
"2016-08-29 10:40:26","1","",
"2016-08-29 10:41:45","1","",
"2016-08-29 10:43:18","1","",
"2016-08-29 10:44:31","1","",
"2016-08-29 10:46:10","1","",
"2016-08-29 10:48:25","0","",
"2016-08-29 10:49:13","1","",
"2016-08-29 10:51:20","1","",
"2016-08-29 10:53:34","0","",
"2016-08-29 10:57:28","1","",
"2016-08-29 10:59:43","0","",
"2016-08-29 11:00:59","1","",
"2016-08-29 11:02:29","1","",
"2016-08-29 11:04:44","0","",
"2016-08-29 11:05:19","1","",
"2016-08-29 11:07:34","0","",
"2016-08-29 11:09:41","1","",
"2016-08-29 11:11:55","0","",
"2016-08-29 11:13:30","1","",
"2016-08-29 11:15:00","1","",
"2016-08-29 11:17:15","0","",
"2016-08-29 11:17:44","1","",
"2016-08-29 11:19:49","1","",
"2016-08-29 11:21:40","1","",
"2016-08-29 11:23:55","0","",
"2016-08-29 11:24:13","1","",
"2016-08-29 11:26:13","1","",
"2016-08-29 11:28:27","0","",
"2016-08-29 11:29:40","1","",
"2016-08-29 11:31:31","1","",
"2016-08-29 11:32:39","1","",
"2016-08-29 11:33:46","1","",
"2016-08-29 11:34:53","1","",
"2016-08-29 11:36:01","1","",
"2016-08-29 11:37:32","1","",
"2016-08-29 11:38:54","1","",
"2016-08-29 11:41:08","0","",
"2016-08-29 11:41:14","1","",
"2016-08-29 11:42:21","1","",
"2016-08-29 11:43:29","1","",
"2016-08-29 11:45:43","0","",
"2016-08-29 11:57:42","1","",
"2016-08-29 11:58:50","1","",
"2016-08-29 11:59:59","1","",
"2016-08-29 12:02:14","0","",
"2016-08-29 12:02:46","1","",
"2016-08-29 12:05:00","0","",
"2016-08-29 12:07:39","0","",
"2016-08-29 12:20:00","0","",
"2016-08-29 12:28:28","1","",
"2016-08-29 12:30:43","0","",
"2016-08-29 12:32:15","1","",
"2016-08-29 12:34:07","1","",
"2016-08-29 12:36:21","0","",
"2016-08-29 12:39:40","1","",
"2016-08-29 12:40:47","1","",
"2016-08-29 12:42:00","1","",
"2016-08-29 12:44:15","0","",
"2016-08-29 12:54:32","1","",
"2016-08-29 12:56:35","1","",
"2016-08-29 12:58:12","1","",
"2016-08-29 12:59:42","1","",
"2016-08-29 13:01:56","0","",
"2016-08-29 13:05:36","1","",
"2016-08-29 13:07:29","1","",
"2016-08-29 13:09:44","0","",
"2016-08-29 13:11:37","1","",
"2016-08-29 13:13:52","0","",
"2016-08-29 13:20:32","1","",
"2016-08-29 13:22:47","0","",
"2016-08-29 13:34:10","1","",
"2016-08-29 13:36:25","0","",
"2016-08-29 13:43:24","1","",
"2016-08-29 13:45:39","0","",
"2016-08-29 13:46:27","1","",
"2016-08-29 13:48:41","0","",
"2016-08-29 13:50:20","1","",
"2016-08-29 13:52:35","0","",
"2016-08-29 13:55:39","1","",
"2016-08-29 13:57:53","0","",
"2016-08-29 14:00:19","1","",
"2016-08-29 14:01:28","1","",
"2016-08-29 14:02:59","1","",
"2016-08-29 14:05:14","0","",
"2016-08-29 14:07:13","1","",
"2016-08-29 14:09:27","0","",
"2016-08-29 14:13:55","1","",
"2016-08-29 14:16:10","0","",
"2016-08-29 14:17:26","1","",
"2016-08-29 14:19:41","0","",
"2016-08-29 14:32:00","1","",
"2016-08-29 14:34:14","0","",
"2016-08-29 14:44:46","1","",
"2016-08-29 14:46:13","1","",
"2016-08-29 14:48:28","0","",
"2016-08-29 14:57:56","1","",
"2016-08-29 15:00:11","0","",
"2016-08-29 15:02:52","0","",
"2016-08-29 15:03:16","1","",
"2016-08-29 15:05:31","0","",
"2016-08-29 15:08:09","1","",
"2016-08-29 15:09:17","1","",
"2016-08-29 15:11:32","0","",
"2016-08-29 15:20:25","1","",
"2016-08-29 15:22:39","0","",
"2016-08-29 15:26:14","1","",
"2016-08-29 15:27:54","1","",
"2016-08-29 15:30:09","0","",
"2016-08-29 15:36:33","1","",
"2016-08-29 15:38:48","0","",
"2016-08-29 15:39:27","1","",
"2016-08-29 15:41:42","0","",
