"DateAndTime","OS_Corr266 (Bloomberg-2 East-Corridor 200E) Occupancy","",
"2016-10-05 17:59:07","1","",
"2016-10-05 18:00:17","1","",
"2016-10-05 18:01:36","1","",
"2016-10-05 18:03:17","0","",
"2016-10-05 18:04:12","1","",
"2016-10-05 18:05:54","0","",
"2016-10-05 18:08:51","1","",
"2016-10-05 18:10:33","0","",
"2016-10-05 18:15:21","1","",
"2016-10-05 18:16:53","1","",
"2016-10-05 18:18:35","0","",
"2016-10-05 18:19:31","1","",
"2016-10-05 18:20:30","1","",
"2016-10-05 18:22:03","1","",
"2016-10-05 18:22:59","1","",
"2016-10-05 18:24:40","0","",
"2016-10-05 18:25:12","1","",
"2016-10-05 18:26:54","0","",
"2016-10-05 18:27:46","1","",
"2016-10-05 18:29:28","0","",
"2016-10-05 18:30:13","1","",
"2016-10-05 18:31:55","0","",
"2016-10-05 18:36:20","1","",
"2016-10-05 18:38:01","0","",
"2016-10-05 18:47:19","0","",
"2016-10-05 18:48:34","1","",
"2016-10-05 18:49:25","1","",
"2016-10-05 18:51:06","0","",
"2016-10-05 18:54:00","1","",
"2016-10-05 18:55:41","0","",
"2016-10-05 18:57:38","1","",
"2016-10-05 18:59:20","0","",
"2016-10-05 19:01:37","1","",
"2016-10-05 19:03:18","0","",
"2016-10-05 19:06:56","1","",
"2016-10-05 19:08:37","0","",
"2016-10-05 19:08:52","1","",
"2016-10-05 19:10:33","0","",
"2016-10-05 19:10:48","1","",
"2016-10-05 19:12:05","1","",
"2016-10-05 19:13:47","0","",
"2016-10-05 19:15:23","1","",
"2016-10-05 19:16:40","1","",
"2016-10-05 19:17:31","1","",
"2016-10-05 19:18:44","1","",
"2016-10-05 19:20:25","0","",
"2016-10-05 19:21:51","1","",
"2016-10-05 19:23:33","0","",
"2016-10-05 19:23:36","1","",
"2016-10-05 19:25:18","0","",
"2016-10-05 19:32:02","1","",
"2016-10-05 19:33:43","0","",
"2016-10-05 19:36:48","1","",
"2016-10-05 19:38:12","1","",
"2016-10-05 19:39:54","0","",
"2016-10-05 19:41:03","1","",
"2016-10-05 19:42:42","1","",
"2016-10-05 19:44:23","0","",
"2016-10-05 19:45:03","1","",
"2016-10-05 19:46:30","1","",
"2016-10-05 19:48:02","1","",
"2016-10-05 19:48:59","1","",
"2016-10-05 19:50:41","0","",
"2016-10-05 19:51:22","1","",
"2016-10-05 19:53:03","0","",
"2016-10-05 19:53:52","1","",
"2016-10-05 19:54:42","1","",
"2016-10-05 19:56:08","1","",
"2016-10-05 19:57:28","1","",
"2016-10-05 19:59:10","0","",
"2016-10-05 20:08:27","0","",
"2016-10-05 20:09:20","1","",
"2016-10-05 20:11:01","0","",
"2016-10-05 20:20:20","0","",
"2016-10-05 20:28:33","1","",
"2016-10-05 20:30:15","0","",
"2016-10-05 20:39:33","0","",
"2016-10-05 20:44:44","1","",
"2016-10-05 20:46:22","1","",
"2016-10-05 20:48:04","0","",
"2016-10-05 20:52:03","1","",
"2016-10-05 20:53:23","1","",
"2016-10-05 20:54:56","1","",
"2016-10-05 20:56:22","1","",
"2016-10-05 20:58:04","0","",
"2016-10-05 20:58:05","1","",
"2016-10-05 20:59:47","0","",
"2016-10-05 21:03:12","1","",
"2016-10-05 21:04:23","1","",
"2016-10-05 21:05:14","1","",
"2016-10-05 21:06:12","1","",
"2016-10-05 21:07:53","0","",
"2016-10-05 21:10:09","1","",
"2016-10-05 21:11:50","0","",
"2016-10-05 21:12:11","1","",
"2016-10-05 21:13:52","0","",
"2016-10-05 21:23:10","0","",
"2016-10-05 21:23:14","1","",
"2016-10-05 21:24:28","1","",
"2016-10-05 21:26:10","0","",
"2016-10-05 21:32:16","1","",
"2016-10-05 21:33:31","1","",
"2016-10-05 21:35:13","0","",
"2016-10-05 21:40:19","1","",
"2016-10-05 21:42:00","0","",
"2016-10-05 21:42:39","1","",
"2016-10-05 21:44:20","0","",
"2016-10-05 21:47:07","1","",
"2016-10-05 21:48:49","0","",
"2016-10-05 21:54:19","1","",
"2016-10-05 21:56:00","0","",
"2016-10-05 21:56:03","1","",
"2016-10-05 21:57:45","0","",
"2016-10-05 22:06:47","1","",
"2016-10-05 22:07:40","1","",
"2016-10-05 22:08:54","1","",
"2016-10-05 22:10:35","0","",
"2016-10-05 22:10:40","1","",
"2016-10-05 22:12:22","0","",
"2016-10-05 22:13:23","1","",
"2016-10-05 22:14:27","1","",
"2016-10-05 22:16:08","0","",
"2016-10-05 22:18:30","1","",
"2016-10-05 22:19:46","1","",
"2016-10-05 22:21:27","0","",
"2016-10-05 22:21:45","1","",
"2016-10-05 22:23:26","0","",
"2016-10-05 22:23:28","1","",
"2016-10-05 22:24:40","1","",
"2016-10-05 22:26:21","0","",
"2016-10-05 22:29:38","1","",
"2016-10-05 22:30:29","1","",
"2016-10-05 22:31:21","1","",
"2016-10-05 22:33:03","0","",
"2016-10-05 22:36:14","1","",
"2016-10-05 22:37:55","0","",
"2016-10-05 22:38:35","1","",
"2016-10-05 22:40:16","0","",
"2016-10-05 22:40:25","1","",
"2016-10-05 22:42:06","0","",
"2016-10-05 22:47:31","1","",
"2016-10-05 22:49:12","0","",
"2016-10-05 22:55:52","1","",
"2016-10-05 22:56:50","1","",
"2016-10-05 22:58:00","1","",
"2016-10-05 22:59:41","0","",
"2016-10-05 23:01:00","1","",
"2016-10-05 23:01:56","1","",
"2016-10-05 23:03:38","0","",
"2016-10-05 23:07:11","1","",
"2016-10-05 23:08:52","0","",
"2016-10-05 23:14:49","1","",
"2016-10-05 23:15:52","1","",
"2016-10-05 23:17:34","0","",
"2016-10-05 23:24:04","1","",
"2016-10-05 23:24:56","1","",
"2016-10-05 23:26:22","1","",
"2016-10-05 23:28:04","0","",
"2016-10-05 23:28:45","1","",
"2016-10-05 23:29:58","1","",
"2016-10-05 23:31:39","0","",
"2016-10-05 23:32:29","1","",
"2016-10-05 23:33:30","1","",
"2016-10-05 23:35:11","0","",
"2016-10-05 23:44:29","0","",
"2016-10-05 23:53:47","0","",
"2016-10-05 23:58:30","1","",
